7883	1
626	2
7004	3
3996	4
5550	5
443	6
2	7
4083	8
8770	9
9328	10
290	11
7180	12
7213	13
1677	14
1681	15
8792	16
8002	17
5727	18
9858	19
3095	20
9408	21
725	22
4461	23
9001	24
8890	25
2879	26
87	27
370	28
2522	29
4759	30
2357	31
6884	32
60	33
7009	34
3656	35
8594	36
6324	37
6170	38
3831	39
1432	40
2342	41
934	42
2821	43
9719	44
2460	45
126	46
4508	47
1272	48
5398	49
9629	50
8608	51
3642	52
2663	53
5468	54
3013	55
2028	56
6386	57
4421	58
2247	59
82	60
5099	61
6858	62
8653	63
2148	64
6402	65
6057	66
7715	67
5935	68
664	69
9283	70
8907	71
1815	72
6321	73
577	74
7384	75
309	76
2545	77
6662	78
9304	79
6856	80
634	81
9430	82
8889	83
5684	84
9446	85
7547	86
3984	87
5243	88
1730	89
8403	90
6990	91
3818	92
6160	93
2993	94
971	95
2712	96
7727	97
8045	98
8593	99
8468	100
6833	101
9872	102
8330	103
1006	104
6214	105
6519	106
9198	107
6594	108
4711	109
9109	110
1763	111
5041	112
320	113
8203	114
239	115
9508	116
6201	117
322	118
2269	119
6924	120
8026	121
9280	122
108	123
2909	124
9034	125
7807	126
7866	127
164	128
446	129
6966	130
4417	131
68	132
4650	133
4721	134
7905	135
7767	136
4138	137
3676	138
6514	139
9345	140
9095	141
4645	142
9607	143
6714	144
6816	145
9135	146
7048	147
8947	148
4606	149
7429	150
8547	151
2809	152
3846	153
3245	154
1589	155
1333	156
4475	157
9534	158
9432	159
6935	160
5987	161
539	162
8364	163
8771	164
7326	165
6492	166
2195	167
2122	168
2011	169
1696	170
1231	171
4047	172
9661	173
3967	174
9175	175
2600	176
3792	177
6340	178
6389	179
1337	180
3584	181
3692	182
4898	183
6942	184
6174	185
1412	186
1256	187
4658	188
5955	189
7728	190
1544	191
9045	192
1872	193
2747	194
6907	195
2397	196
1520	197
6082	198
6401	199
9572	200
438	201
1487	202
4595	203
1025	204
6673	205
9777	206
323	207
8578	208
4340	209
2493	210
520	211
5968	212
1141	213
7616	214
5259	215
2138	216
2881	217
2723	218
7160	219
1270	220
5875	221
9509	222
140	223
1607	224
9147	225
1226	226
5705	227
984	228
2049	229
483	230
2541	231
2251	232
6928	233
3250	234
3820	235
8202	236
5202	237
5155	238
4932	239
85	240
4698	241
7323	242
9300	243
7343	244
6666	245
6178	246
8717	247
4486	248
8664	249
7770	250
8595	251
9732	252
2015	253
3119	254
1948	255
3129	256
5425	257
6252	258
3026	259
9586	260
4540	261
2783	262
8194	263
5128	264
6238	265
4516	266
4566	267
4434	268
4044	269
7139	270
391	271
2676	272
578	273
9121	274
3893	275
916	276
4964	277
6412	278
9588	279
7191	280
6281	281
3697	282
3361	283
9172	284
4109	285
1396	286
735	287
8871	288
2820	289
9080	290
3266	291
5639	292
2986	293
1900	294
5356	295
3158	296
8944	297
3093	298
5260	299
1609	300
8316	301
5290	302
1330	303
33	304
5266	305
5702	306
5567	307
3234	308
383	309
3426	310
116	311
769	312
4357	313
4826	314
5631	315
1877	316
4012	317
4305	318
7081	319
2144	320
6285	321
4166	322
6886	323
3124	324
2127	325
1358	326
3189	327
4682	328
1882	329
4223	330
1546	331
709	332
3327	333
3	334
7631	335
3617	336
1698	337
8966	338
7783	339
7758	340
2795	341
968	342
8185	343
1578	344
7382	345
952	346
6182	347
2970	348
3477	349
3638	350
8703	351
9210	352
8557	353
3742	354
9165	355
9816	356
7718	357
5975	358
6829	359
8315	360
77	361
5279	362
4050	363
2667	364
3640	365
3514	366
8096	367
1773	368
6677	369
7315	370
9770	371
1278	372
7987	373
5167	374
3366	375
5142	376
4013	377
7882	378
560	379
1701	380
9385	381
6933	382
9301	383
5306	384
1713	385
7099	386
9376	387
7431	388
8567	389
3628	390
9410	391
1596	392
3172	393
3089	394
9830	395
8919	396
3440	397
5592	398
5524	399
1202	400
603	401
4966	402
564	403
2987	404
4052	405
6777	406
6756	407
7059	408
6745	409
3294	410
4652	411
6806	412
6911	413
3416	414
1622	415
2399	416
566	417
7332	418
5423	419
7912	420
6778	421
9670	422
8320	423
4145	424
7514	425
5373	426
4550	427
7480	428
31	429
9589	430
7239	431
8118	432
7411	433
6937	434
1114	435
250	436
1252	437
8415	438
6407	439
686	440
6210	441
7822	442
2143	443
3625	444
6152	445
6438	446
1016	447
2262	448
7583	449
6449	450
8602	451
8787	452
3480	453
4961	454
418	455
5082	456
8682	457
5248	458
3321	459
1385	460
5657	461
5080	462
9726	463
4359	464
3864	465
3825	466
8767	467
2898	468
9519	469
2716	470
7957	471
6030	472
2887	473
3932	474
3583	475
1562	476
6970	477
8259	478
6958	479
7534	480
7157	481
4455	482
5649	483
2826	484
6488	485
6469	486
3029	487
546	488
5336	489
6477	490
1237	491
1926	492
5456	493
6981	494
8037	495
457	496
6325	497
2540	498
9625	499
4026	500
6486	501
1052	502
426	503
3203	504
130	505
6303	506
5051	507
5241	508
8809	509
5595	510
4477	511
4739	512
2003	513
7010	514
8333	515
3099	516
3776	517
8	518
7469	519
8986	520
6795	521
4933	522
656	523
1428	524
3390	525
10	526
9884	527
4960	528
715	529
5999	530
2029	531
7039	532
4774	533
5401	534
2255	535
379	536
3143	537
7094	538
2742	539
3808	540
4253	541
25	542
6459	543
6702	544
8479	545
6917	546
4703	547
2166	548
4187	549
4673	550
5077	551
6164	552
668	553
7499	554
498	555
7237	556
2650	557
5675	558
2108	559
5548	560
1478	561
528	562
7749	563
9807	564
7952	565
7962	566
557	567
6641	568
9372	569
9269	570
5922	571
620	572
8964	573
2891	574
9822	575
4367	576
9216	577
8899	578
5795	579
7263	580
7135	581
6801	582
1874	583
9623	584
8376	585
7532	586
1084	587
7230	588
6520	589
7850	590
5683	591
4043	592
8492	593
8677	594
6810	595
5666	596
1653	597
8535	598
6728	599
1494	600
7700	601
8384	602
2968	603
4063	604
5378	605
5694	606
2318	607
3943	608
1678	609
4894	610
1569	611
4733	612
2154	613
6089	614
5687	615
9518	616
4801	617
6088	618
6539	619
2164	620
3494	621
8298	622
6749	623
198	624
5286	625
1368	626
6226	627
9126	628
4344	629
6452	630
4091	631
7678	632
8720	633
8148	634
4902	635
1672	636
6866	637
5245	638
4692	639
6379	640
1433	641
5539	642
6943	643
2160	644
5161	645
9093	646
9309	647
6817	648
4193	649
1661	650
3058	651
992	652
6476	653
3526	654
5120	655
6218	656
3331	657
7069	658
1369	659
2345	660
882	661
1150	662
4667	663
2074	664
7158	665
1533	666
5716	667
3485	668
8945	669
3647	670
5814	671
7100	672
736	673
9041	674
1567	675
1937	676
3428	677
188	678
1566	679
8295	680
9621	681
9267	682
5005	683
1812	684
2769	685
5247	686
7370	687
6725	688
9558	689
6595	690
7859	691
6706	692
2535	693
7752	694
5231	695
9130	696
9030	697
2352	698
6782	699
910	700
9037	701
7774	702
6838	703
5473	704
811	705
4416	706
5409	707
4318	708
9489	709
9266	710
6111	711
5555	712
3094	713
7971	714
4504	715
3411	716
6584	717
1875	718
788	719
8221	720
8636	721
7775	722
1554	723
2067	724
7056	725
8747	726
500	727
3953	728
7929	729
2413	730
755	731
4251	732
4192	733
2786	734
1431	735
7175	736
8629	737
8566	738
8868	739
7438	740
4237	741
3339	742
15	743
1462	744
5001	745
9635	746
4092	747
5246	748
9753	749
35	750
9197	751
1817	752
1048	753
8386	754
4901	755
734	756
6574	757
2193	758
3198	759
7524	760
9531	761
8245	762
3023	763
9394	764
8758	765
714	766
6683	767
7835	768
2016	769
4453	770
5505	771
3289	772
7328	773
3987	774
4607	775
2568	776
4002	777
9525	778
1463	779
6855	780
4610	781
1194	782
3922	783
4182	784
845	785
192	786
7216	787
8351	788
1490	789
132	790
9252	791
859	792
7885	793
8413	794
7445	795
5442	796
8397	797
9384	798
6914	799
8325	800
6887	801
2743	802
4922	803
4699	804
8411	805
7101	806
9538	807
8481	808
8256	809
3306	810
4128	811
2503	812
7391	813
7897	814
2733	815
1559	816
8539	817
8432	818
7053	819
6956	820
4238	821
9868	822
9261	823
7226	824
941	825
5543	826
8576	827
7047	828
9831	829
2377	830
1825	831
7533	832
7376	833
5020	834
1329	835
867	836
9663	837
5327	838
1651	839
4535	840
998	841
1635	842
4539	843
6647	844
7224	845
3665	846
6566	847
2778	848
51	849
6356	850
4446	851
5995	852
1198	853
3479	854
605	855
4263	856
461	857
9536	858
3074	859
2130	860
3476	861
5952	862
5403	863
9044	864
206	865
6495	866
3821	867
9636	868
6581	869
3509	870
1390	871
2217	872
8886	873
9773	874
4683	875
5123	876
8646	877
9374	878
3827	879
7934	880
933	881
9020	882
1138	883
6036	884
4588	885
2220	886
6306	887
2603	888
8258	889
4970	890
4597	891
9003	892
5874	893
3270	894
6711	895
3844	896
840	897
5199	898
4807	899
9318	900
2718	901
5977	902
7313	903
2230	904
8290	905
9228	906
9367	907
2635	908
485	909
41	910
79	911
5867	912
5509	913
5536	914
871	915
6014	916
8058	917
5779	918
2831	919
210	920
1923	921
6116	922
5806	923
1918	924
1760	925
6485	926
8348	927
3481	928
2419	929
6767	930
8319	931
395	932
1197	933
2940	934
8669	935
9568	936
6955	937
3614	938
3364	939
7923	940
8864	941
8804	942
8091	943
7490	944
8619	945
2180	946
4102	947
2609	948
5908	949
6900	950
7961	951
5888	952
4751	953
5636	954
7106	955
4473	956
6122	957
6760	958
9469	959
931	960
1460	961
2216	962
5591	963
5865	964
8672	965
33	966
4331	967
2381	968
1155	969
9078	970
9457	971
16	972
3775	973
3731	974
7477	975
3317	976
7250	977
6326	978
217	979
3766	980
7720	981
8621	982
6108	983
6811	984
6568	985
6018	986
9492	987
2586	988
3900	989
759	990
3423	991
937	992
636	993
479	994
7906	995
5422	996
880	997
40	998
3902	999
2577	1000
8284	1001
7265	1002
864	1003
4260	1004
5475	1005
3120	1006
5251	1007
2961	1008
8924	1009
3329	1010
874	1011
5192	1012
377	1013
3875	1014
9612	1015
9656	1016
4280	1017
6322	1018
179	1019
3926	1020
770	1021
3752	1022
1414	1023
20	1024
659	1025
637	1026
4220	1027
9500	1028
1349	1029
5610	1030
9798	1031
4509	1032
7297	1033
1426	1034
6171	1035
7011	1036
8254	1037
1318	1038
3412	1039
8081	1040
5827	1041
4675	1042
2023	1043
5832	1044
9549	1045
8310	1046
760	1047
2875	1048
4934	1049
163	1050
7860	1051
1228	1052
4413	1053
3889	1054
2872	1055
2913	1056
9533	1057
2979	1058
818	1059
658	1060
5400	1061
782	1062
4505	1063
6629	1064
1665	1065
8476	1066
9403	1067
2957	1068
5883	1069
7287	1070
5203	1071
3654	1072
5701	1073
2385	1074
1168	1075
8556	1076
8356	1077
9289	1078
8521	1079
3549	1080
9330	1081
8620	1082
7570	1083
1625	1084
7165	1085
4465	1086
9337	1087
9081	1088
2	1089
2757	1090
3403	1091
9756	1092
4334	1093
4879	1094
8948	1095
2432	1096
375	1097
1015	1098
6883	1099
4995	1100
5838	1101
3388	1102
6889	1103
2933	1104
7674	1105
224	1106
4642	1107
152	1108
4805	1109
9255	1110
9335	1111
4603	1112
3168	1113
9690	1114
2756	1115
2147	1116
9062	1117
3036	1118
7025	1119
9246	1120
2690	1121
6246	1122
8897	1123
1165	1124
9193	1125
7163	1126
964	1127
7199	1128
8034	1129
9002	1130
2177	1131
3	1132
6086	1133
2674	1134
4570	1135
275	1136
4037	1137
2092	1138
8894	1139
8698	1140
9821	1141
5717	1142
2167	1143
4720	1144
9355	1145
8777	1146
1670	1147
7032	1148
2140	1149
7235	1150
5492	1151
9279	1152
4911	1153
712	1154
3723	1155
186	1156
8369	1157
9495	1158
2453	1159
3795	1160
4231	1161
790	1162
923	1163
8573	1164
4381	1165
2327	1166
7940	1167
9441	1168
921	1169
9076	1170
6739	1171
4503	1172
7305	1173
3869	1174
3319	1175
3305	1176
9556	1177
2588	1178
9746	1179
6841	1180
1118	1181
9699	1182
8663	1183
9194	1184
2849	1185
4687	1186
3546	1187
8057	1188
3217	1189
8885	1190
4780	1191
8493	1192
242	1193
2162	1194
9029	1195
4099	1196
9064	1197
8444	1198
5638	1199
1619	1200
2043	1201
4770	1202
1455	1203
6974	1204
5226	1205
99	1206
3897	1207
9768	1208
4389	1209
6460	1210
7442	1211
1031	1212
1308	1213
3793	1214
8197	1215
3500	1216
1335	1217
7794	1218
8730	1219
2428	1220
2360	1221
8838	1222
4	1223
1525	1224
3690	1225
2129	1226
4394	1227
1529	1228
8985	1229
2420	1230
7613	1231
2188	1232
9098	1233
8859	1234
8575	1235
7487	1236
1049	1237
8229	1238
5039	1239
870	1240
616	1241
8421	1242
3682	1243
4296	1244
2044	1245
1975	1246
9448	1247
536	1248
9498	1249
5936	1250
4948	1251
3699	1252
9471	1253
3732	1254
9205	1255
1447	1256
5302	1257
9775	1258
155	1259
8308	1260
8210	1261
9850	1262
5912	1263
925	1264
731	1265
8222	1266
2788	1267
4747	1268
2963	1269
7064	1270
4784	1271
7324	1272
328	1273
8016	1274
4410	1275
6737	1276
7220	1277
1742	1278
8961	1279
8131	1280
2489	1281
7067	1282
8098	1283
3565	1284
6397	1285
8830	1286
5972	1287
8322	1288
6168	1289
4156	1290
7701	1291
2463	1292
7579	1293
473	1294
7144	1295
2355	1296
9398	1297
5989	1298
2797	1299
3757	1300
1092	1301
2740	1302
3658	1303
3230	1304
7759	1305
4279	1306
1647	1307
2103	1308
4808	1309
5712	1310
1841	1311
599	1312
1680	1313
7614	1314
3344	1315
648	1316
3258	1317
2906	1318
8020	1319
5197	1320
1073	1321
6640	1322
1425	1323
4706	1324
63	1325
1309	1326
8531	1327
9709	1328
5950	1329
6663	1330
1548	1331
4615	1332
9644	1333
1582	1334
4422	1335
7450	1336
143	1337
4126	1338
3861	1339
5581	1340
9779	1341
842	1342
5372	1343
5685	1344
5	1345
111	1346
4377	1347
641	1348
9892	1349
6355	1350
7688	1351
8527	1352
2187	1353
571	1354
614	1355
5137	1356
1416	1357
2213	1358
4836	1359
2678	1360
3459	1361
9763	1362
6231	1363
7502	1364
5748	1365
8133	1366
68	1367
2629	1368
407	1369
6510	1370
7241	1371
4749	1372
5200	1373
2649	1374
8811	1375
3530	1376
1822	1377
2094	1378
3073	1379
5381	1380
7168	1381
2709	1382
4629	1383
6448	1384
6	1385
524	1386
3115	1387
203	1388
1203	1389
7518	1390
6995	1391
863	1392
2782	1393
2079	1394
9222	1395
2412	1396
3521	1397
865	1398
9125	1399
9512	1400
1204	1401
2111	1402
8265	1403
1100	1404
8285	1405
8689	1406
5	1407
4740	1408
8102	1409
8728	1410
3303	1411
114	1412
3132	1413
8246	1414
4352	1415
8124	1416
6061	1417
722	1418
291	1419
2488	1420
