9922	1
811	2
3729	3
4719	4
1624	5
6330	6
3436	7
9511	8
91	9
7242	10
4760	11
1929	12
7275	13
26	14
2912	15
4789	16
7123	17
9158	18
1410	19
9037	20
403	21
9477	22
5176	23
2364	24
3340	25
5117	26
9688	27
1892	28
175	29
8922	30
148	31
6752	32
5087	33
6910	34
1538	35
196	36
2475	37
8381	38
259	39
3863	40
6720	41
2205	42
4830	43
6851	44
5663	45
3649	46
331	47
6175	48
2084	49
6158	50
8253	51
3883	52
4250	53
1718	54
6173	55
2353	56
1544	57
4164	58
8917	59
2227	60
3905	61
8953	62
7058	63
7599	64
5353	65
32	66
8251	67
9296	68
2274	69
8275	70
4264	71
5851	72
5918	73
1168	74
392	75
6508	76
2033	77
8932	78
7852	79
4043	80
5860	81
4666	82
7084	83
4717	84
9139	85
4084	86
4805	87
3260	88
4220	89
6975	90
7424	91
8927	92
2596	93
6026	94
3315	95
99	96
2594	97
6591	98
408	99
4954	100
5170	101
4959	102
7216	103
551	104
3850	105
9250	106
9740	107
7854	108
6536	109
2842	110
941	111
985	112
8788	113
8709	114
5349	115
3469	116
3064	117
9152	118
115	119
4225	120
9418	121
9109	122
8759	123
7330	124
283	125
5688	126
9656	127
6066	128
1554	129
4554	130
5107	131
661	132
2385	133
4781	134
101	135
9759	136
9623	137
6503	138
5736	139
2927	140
5907	141
8964	142
2069	143
4770	144
7437	145
3413	146
8422	147
975	148
6103	149
6929	150
55	151
3379	152
9333	153
9804	154
1074	155
8838	156
5300	157
3376	158
9330	159
5544	160
6416	161
7182	162
3698	163
2425	164
1177	165
7331	166
2783	167
5939	168
9632	169
6604	170
4301	171
2981	172
3120	173
1558	174
4205	175
9492	176
972	177
3949	178
3955	179
3558	180
7147	181
9745	182
2879	183
538	184
8733	185
1178	186
6194	187
3798	188
1504	189
1323	190
4637	191
6999	192
4526	193
9142	194
2464	195
6526	196
6243	197
6810	198
338	199
4293	200
6427	201
2337	202
749	203
5588	204
7321	205
6566	206
3223	207
337	208
4464	209
5783	210
1424	211
21	212
6266	213
2096	214
8662	215
8374	216
8474	217
6872	218
5661	219
7132	220
3827	221
2003	222
8776	223
1595	224
1134	225
4986	226
4307	227
1025	228
5931	229
6165	230
5129	231
8219	232
7292	233
3389	234
2548	235
4197	236
3926	237
3404	238
2369	239
7446	240
1250	241
3776	242
2964	243
3488	244
8615	245
684	246
2479	247
5421	248
6036	249
5424	250
2641	251
8123	252
4352	253
2769	254
7239	255
9535	256
9462	257
7408	258
5238	259
1	260
4244	261
1707	262
6916	263
9303	264
4568	265
4846	266
1143	267
1715	268
3717	269
919	270
4270	271
1000	272
9451	273
1448	274
1933	275
2366	276
8303	277
7675	278
1899	279
8553	280
4829	281
4874	282
7468	283
6482	284
2839	285
8981	286
7133	287
497	288
6862	289
6371	290
1854	291
7456	292
7294	293
2853	294
7263	295
2430	296
9512	297
9206	298
9436	299
8560	300
397	301
9696	302
9821	303
4816	304
4648	305
2700	306
4440	307
7847	308
8173	309
8005	310
6914	311
8213	312
5021	313
5578	314
3668	315
2240	316
6766	317
271	318
7776	319
249	320
8864	321
7562	322
562	323
6550	324
6921	325
3284	326
9229	327
1966	328
79	329
5693	330
8607	331
5343	332
8121	333
9489	334
9433	335
6514	336
3266	337
1626	338
28	339
4117	340
8866	341
1324	342
6555	343
2663	344
6192	345
7279	346
7310	347
1115	348
9830	349
6169	350
7480	351
6248	352
2684	353
9524	354
3191	355
6797	356
2302	357
6679	358
540	359
8405	360
9169	361
6302	362
5201	363
7782	364
7786	365
5614	366
2621	367
266	368
2579	369
8338	370
6093	371
322	372
4841	373
7564	374
6805	375
9273	376
4338	377
9695	378
8973	379
328	380
5408	381
5215	382
3244	383
6083	384
2148	385
932	386
1246	387
648	388
4875	389
6776	390
3454	391
3032	392
4745	393
6216	394
4182	395
1284	396
2985	397
3711	398
5208	399
8218	400
9051	401
3699	402
247	403
7520	404
5826	405
9459	406
2923	407
7907	408
2954	409
6338	410
6347	411
9044	412
6714	413
2771	414
8493	415
7098	416
8379	417
8263	418
831	419
8061	420
48	421
8977	422
2149	423
3271	424
5203	425
123	426
3375	427
8193	428
3329	429
8258	430
8446	431
2536	432
4821	433
3857	434
4843	435
6876	436
1372	437
8527	438
7304	439
3380	440
2891	441
7722	442
676	443
6030	444
2541	445
9704	446
9432	447
3086	448
3871	449
6520	450
7256	451
3446	452
5764	453
2584	454
6938	455
5473	456
2021	457
1357	458
8797	459
7075	460
736	461
7218	462
1995	463
9227	464
7940	465
1497	466
6653	467
680	468
2410	469
5266	470
1990	471
6678	472
9430	473
3401	474
802	475
8657	476
7119	477
2667	478
4947	479
3312	480
2346	481
388	482
8041	483
6746	484
1610	485
7579	486
3109	487
4082	488
1627	489
5953	490
4245	491
751	492
9429	493
4659	494
5128	495
9278	496
395	497
8509	498
1056	499
6695	500
8294	501
6095	502
285	503
4881	504
2924	505
8176	506
2555	507
7779	508
9448	509
3049	510
8716	511
2834	512
1644	513
3184	514
5761	515
2595	516
5396	517
8428	518
5961	519
4965	520
7469	521
3104	522
8113	523
550	524
4421	525
2768	526
8289	527
6858	528
6028	529
3573	530
4256	531
8149	532
8278	533
4548	534
3970	535
9230	536
1230	537
3419	538
7117	539
2972	540
1268	541
7928	542
7507	543
6903	544
9219	545
6639	546
8928	547
9907	548
2658	549
1751	550
6850	551
7909	552
4702	553
2578	554
7278	555
8602	556
2100	557
5299	558
2692	559
4136	560
6577	561
9736	562
3879	563
9261	564
3253	565
7185	566
547	567
6572	568
9531	569
9540	570
7349	571
4144	572
468	573
334	574
2198	575
7758	576
254	577
2610	578
8093	579
9751	580
553	581
1114	582
4671	583
3552	584
9840	585
5088	586
9887	587
360	588
1093	589
3895	590
4871	591
1503	592
7355	593
496	594
2890	595
8805	596
7784	597
2949	598
8116	599
9885	600
1780	601
6934	602
7651	603
9161	604
2811	605
931	606
4014	607
1770	608
617	609
886	610
7048	611
9586	612
4120	613
3357	614
3715	615
2905	616
5431	617
8049	618
9113	619
4802	620
3427	621
8782	622
5632	623
111	624
6569	625
5095	626
9779	627
846	628
8044	629
3786	630
3815	631
6935	632
5350	633
4283	634
7283	635
9302	636
4008	637
5639	638
2019	639
5497	640
750	641
4593	642
446	643
4445	644
2738	645
122	646
3131	647
1741	648
3601	649
8562	650
6485	651
826	652
5074	653
8938	654
9347	655
2520	656
4326	657
9183	658
6689	659
3314	660
5572	661
1522	662
4604	663
4231	664
1446	665
1513	666
2665	667
2629	668
857	669
9641	670
8975	671
4759	672
5529	673
9126	674
8280	675
3028	676
7780	677
8791	678
1044	679
2051	680
1783	681
8949	682
7183	683
7922	684
3914	685
9086	686
6768	687
6293	688
2545	689
1360	690
2382	691
1048	692
2554	693
5009	694
9908	695
6971	696
1510	697
9260	698
3685	699
8675	700
9692	701
7322	702
2060	703
3735	704
588	705
9437	706
2795	707
7207	708
3423	709
1774	710
8161	711
8318	712
8737	713
9523	714
9446	715
6160	716
6785	717
1316	718
3936	719
2904	720
9121	721
1373	722
3803	723
7247	724
8473	725
5501	726
1917	727
9083	728
5995	729
5923	730
7274	731
4599	732
5283	733
3866	734
4193	735
549	736
6015	737
2428	738
5771	739
4474	740
448	741
9559	742
4594	743
981	744
5262	745
8561	746
2120	747
7257	748
1536	749
4780	750
3263	751
6050	752
61	753
2387	754
7710	755
6299	756
2622	757
6099	758
7763	759
2735	760
5947	761
8092	762
3450	763
9502	764
4698	765
6327	766
4055	767
4140	768
1236	769
9234	770
2081	771
1353	772
9775	773
4126	774
2032	775
8913	776
1067	777
9456	778
8645	779
9211	780
8107	781
339	782
8418	783
4086	784
2522	785
1376	786
6408	787
7519	788
4527	789
795	790
2736	791
7917	792
5410	793
8000	794
3584	795
2706	796
3692	797
3383	798
5519	799
5153	800
1345	801
5287	802
4542	803
6077	804
1867	805
9619	806
2986	807
3365	808
943	809
7298	810
9665	811
922	812
3549	813
9762	814
6343	815
5862	816
9092	817
5658	818
5741	819
2105	820
3974	821
1801	822
633	823
1162	824
6909	825
4143	826
6070	827
6727	828
1812	829
9584	830
6715	831
5729	832
5858	833
5937	834
740	835
4656	836
7313	837
5193	838
1021	839
6697	840
3465	841
7463	842
5849	843
343	844
1052	845
132	846
5754	847
4690	848
1723	849
1308	850
1993	851
5071	852
4007	853
6492	854
5414	855
3595	856
8414	857
6673	858
9293	859
1776	860
3564	861
4459	862
2197	863
6711	864
7961	865
5518	866
369	867
6377	868
5924	869
8112	870
532	871
4202	872
1327	873
6369	874
8319	875
7315	876
5339	877
4673	878
5506	879
691	880
5994	881
3865	882
8390	883
8095	884
1769	885
7964	886
9520	887
1955	888
3472	889
8947	890
5224	891
7785	892
2373	893
3626	894
2509	895
4811	896
5313	897
2221	898
1496	899
5002	900
9297	901
2563	902
8575	903
1366	904
8051	905
5484	906
7324	907
8304	908
144	909
8883	910
1506	911
3761	912
5438	913
4941	914
3214	915
9914	916
7513	917
5472	918
1577	919
7318	920
1631	921
1562	922
8375	923
878	924
59	925
7783	926
2071	927
4368	928
3117	929
3582	930
1695	931
7610	932
3680	933
6187	934
4732	935
2193	936
1495	937
3859	938
7478	939
9924	940
459	941
6979	942
3580	943
9927	944
5633	945
3899	946
6455	947
7466	948
9276	949
6432	950
7338	951
2270	952
2242	953
1710	954
